"Day","Product title","Product variant title","Net sales","Day (previous_period)","Net sales (previous_period)"
"2025-03-27","1 desodorante comprado = 1 musk gratis","Cereza / Musk blanco",0,"2024-12-28",23.92
"2025-03-27","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Algodón de azúcar / Musk Blanco / Vainilla caramelo",0,"2024-12-28",39.92
"2025-03-27",,,0,"2024-12-28",0
"2025-03-28","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Musk Blanco,Musk Blanco",0,"2024-12-29",29.9
"2025-03-28","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Musk blanco",0,"2024-12-29",39.92
"2025-03-28","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Musk Blanco",0,"2024-12-29",29.9
"2025-03-28","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2024-12-29",104.7
"2025-03-28","2 musks comprados = 3 musks gratis","Musk blanco / Musk blanco / Musk blanco",0,"2024-12-29",39.92
"2025-03-28","MUSK ÍNTIMO - CEREZA","Default Title",0,"2024-12-29",39.8
"2025-03-28","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Monoi / Musk Blanco / Coco rojo",0,"2024-12-29",44.91
"2025-03-28","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Musk Blanco",0,"2024-12-29",35.82
"2025-03-29","2 musks comprados = 3 musks gratis","Cereza / Musk blanco / Cereza",0,"2024-12-30",39.92
"2025-03-29","2 brumas compradas = 3 brumas gratis","Musk blanco / Coco rojo",0,"2024-12-30",69.8
"2025-03-29","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Musk blanco",0,"2024-12-30",49.9
"2025-03-29","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Cereza / Coco rojo / Musk blanco",0,"2024-12-30",39.9
"2025-03-29","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2024-12-30",34.9
"2025-03-29","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Monoi / Vainilla caramelo",0,"2024-12-30",44.91
"2025-03-29",,,0,"2024-12-30",0
"2025-03-29","Bruma de algodón de azúcar","Default Title",0,"2024-12-30",29.9
"2025-03-29","Bruma corporal Pinky","1 Bruma Pinky",0,"2024-12-30",29.9
"2025-03-29","2 musks comprados = 3 musks gratis","Musk blanco / Algodón de azúcar / Monoï",0,"2024-12-30",44.91
"2025-03-29","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Algodón de azúcar / Algodón de azúcar / Algodón de azúcar",0,"2024-12-30",49.9
"2025-03-29","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Monoi",0,"2024-12-30",19.9
"2025-03-29","Pack delicadeza : 1 bruma de vainilla caramelo + 1 musk blanco","Default Title",0,"2024-12-30",31.41
"2025-03-29","MUSK ÍNTIMO - MONOÏ","1 Muskat Musk íntimo Monoï",0,"2024-12-30",19.9
"2025-03-30","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2024-12-31",34.9
"2025-03-30","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Algodón de azúcar / Musk blanco",0,"2024-12-31",49.9
"2025-03-30",,,0,"2024-12-31",0
"2025-03-30","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Monoi",0,"2024-12-31",29.9
"2025-03-30","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Monoi / Musk blanco",0,"2024-12-31",39.92
"2025-03-30","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Musk Blanco,Monoi",0,"2024-12-31",31.92
"2025-03-30","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Algodón de azúcar / Musk blanco",0,"2024-12-31",67.83
"2025-03-30","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Algodón de azúcar / Vainilla caramelo / Musk blanco",0,"2024-12-31",31.92
"2025-03-30","Bruma corporal de vainilla y caramelo","1 Bruma de caramelo de vainilla",0,"2024-12-31",29.9
"2025-03-31","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-01",39.9
"2025-03-31","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Musk Blanco / Musk blanco",0,"2025-01-01",0
"2025-03-31","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Musk blanco",0,"2025-01-01",149.7
"2025-03-31","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Algodón de azúcar / Pinky",0,"2025-01-01",49.9
"2025-03-31","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Cereza / Vainilla caramelo",0,"2025-01-01",44.91
"2025-03-31","2 musks comprados = 3 musks gratis","Musk blanco / Cereza / Algodón de azúcar",0,"2025-01-01",49.9
"2025-03-31","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Cereza / Coco rojo / Musk blanco",0,"2025-01-01",39.9
"2025-03-31","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Algodón de azúcar / Vainilla caramelo",0,"2025-01-01",39.92
"2025-03-31","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Monoi",0,"2025-01-01",17.91
"2025-03-31","1 bruma comprada = 1 desodorante gratis","Musk blanco / Musk blanco",0,"2025-01-01",34.9
"2025-03-31","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Monoi",0,"2025-01-01",29.9
"2025-03-31",,,0,"2025-01-01",0
"2025-03-31","2 musks comprados = 3 musks gratis","Algodón de azúcar / Algodón de azúcar / Algodón de azúcar",0,"2025-01-01",49.9
"2025-03-31","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Musk Blanco,Monoi",0,"2025-01-01",39.9
"2025-03-31","2 brumas compradas = 3 brumas gratis","Pinky / Musk blanco",0,"2025-01-01",69.8
"2025-03-31","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Monoi / Algodón de azúcar / Musk blanco",0,"2025-01-01",39.92
"2025-03-31","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-01",31.41
"2025-03-31","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Cereza",0,"2025-01-01",29.9
"2025-03-31","Bruma corporal de musk blanco","Default Title",0,"2025-01-01",34.9
"2025-04-01","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Algodón de azúcar",0,"2025-01-02",19.9
"2025-04-01","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Monoi / Vainilla caramelo",0,"2025-01-02",49.9
"2025-04-01","2 musks comprados = 3 musks gratis","Cereza / Musk blanco / Musk blanco",0,"2025-01-02",49.9
"2025-04-01","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Vainilla caramelo / Musk blanco",0,"2025-01-02",35.91
"2025-04-01","Pack rosado : 1 bruma pinky + 1 musk de cereza","Default Title",0,"2025-01-02",34.9
"2025-04-01","MUSK ÍNTIMO - MONOÏ","1 monoi musk comprado = el segundo al 50% de descuento",0,"2025-01-02",29.9
"2025-04-01","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-02",199.5
"2025-04-01","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Cereza",0,"2025-01-02",29.9
"2025-04-01",,,0,"2025-01-02",0
"2025-04-01","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Musk Blanco",0,"2025-01-02",19.9
"2025-04-01","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Musk Blanco,Cereza",0,"2025-01-02",39.9
"2025-04-01","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Monoi / Coco rojo / Musk blanco",0,"2025-01-02",39.9
"2025-04-02","2 brumas compradas = 3 brumas gratis","Vainilla caramelo / Vainilla caramelo",0,"2025-01-03",69.8
"2025-04-02","Pack rosado : 1 bruma pinky + 1 musk de cereza","Default Title",0,"2025-01-03",34.9
"2025-04-02",,,0,"2025-01-03",0
"2025-04-02","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Cereza,Cereza,Cereza",0,"2025-01-03",39.9
"2025-04-02","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Cereza / Musk blanco",0,"2025-01-03",49.9
"2025-04-02","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Cereza,Cereza,Monoi",0,"2025-01-03",39.9
"2025-04-02","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Vainilla caramelo",0,"2025-01-03",49.9
"2025-04-02","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-03",31.92
"2025-04-02","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Cereza",0,"2025-01-03",23.92
"2025-04-02","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Musk Blanco,Cereza",0,"2025-01-03",29.9
"2025-04-03","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Monoi",0,"2025-01-04",19.9
"2025-04-03","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Cereza",0,"2025-01-04",19.9
"2025-04-03",,,0,"2025-01-04",0
"2025-04-03","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Musk Blanco",0,"2025-01-04",19.9
"2025-04-03","Bruma de algodón de azúcar","Default Title",0,"2025-01-04",29.9
"2025-04-03","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Musk Blanco,Musk Blanco",0,"2025-01-04",39.9
"2025-04-03","Pack blackfriday : 2 musks + 2 desodorante + 2 brumas","Cereza / Algodón de azúcar / Musk blanco",0,"2025-01-04",69.9
"2025-04-03","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-04",34.9
"2025-04-03","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Monoi / Vainilla caramelo",0,"2025-01-04",39.92
"2025-04-03","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Cereza",0,"2025-01-04",29.9
"2025-04-03","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Musk Blanco",0,"2025-01-04",29.9
"2025-04-03","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Cereza / Musk blanco",0,"2025-01-04",49.9
"2025-04-03","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Musk Blanco / Musk blanco",0,"2025-01-04",49.9
"2025-04-04","2 musks comprados = 3 musks gratis","Musk blanco / Algodón de azúcar / Cereza",0,"2025-01-05",42.41
"2025-04-04","1 bruma comprada = 1 desodorante gratis","Musk blanco / Musk blanco",0,"2025-01-05",27.92
"2025-04-04","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-05",66.31
"2025-04-04","MUSK ÍNTIMO - CEREZA","Default Title",0,"2025-01-05",19.9
"2025-04-04","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Musk blanco",0,"2025-01-05",49.9
"2025-04-04","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Algodón de azúcar / Vainilla caramelo / Musk blanco",0,"2025-01-05",35.91
"2025-04-04","MUSK ÍNTIMO - MONOÏ","1 Muskat Musk íntimo Monoï",0,"2025-01-05",19.9
"2025-04-04","1 desodorante comprado = 1 musk gratis","Musk blanco / Musk blanco",0,"2025-01-05",59.8
"2025-04-04",,,0,"2025-01-05",0
"2025-04-04","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Musk Blanco",0,"2025-01-05",29.9
"2025-04-04","2 musks comprados = 3 musks gratis","Cereza / Monoï / Musk blanco",0,"2025-01-05",49.9
"2025-04-05","Pack rosado : 1 bruma pinky + 1 musk de cereza","Default Title",0,"2025-01-06",104.7
"2025-04-05","2 musks comprados = 3 musks gratis","Musk blanco / Cereza / Algodón de azúcar",0,"2025-01-06",49.9
"2025-04-05","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Musk Blanco",0,"2025-01-06",59.8
"2025-04-05","Pack blackfriday : 2 musks + 2 desodorante + 2 brumas","Cereza / Coco rojo / Musk blanco",0,"2025-01-06",62.91
"2025-04-05","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Cereza / Musk blanco / Musk blanco",0,"2025-01-06",79.8
"2025-04-05","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-06",39.9
"2025-04-05","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Musk Blanco,Musk Blanco,Monoi",0,"2025-01-06",39.9
"2025-04-05","MUSK ÍNTIMO - MONOÏ","1 Muskat Musk íntimo Monoï",0,"2025-01-06",19.9
"2025-04-06","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Monoi",0,"2025-01-07",29.9
"2025-04-06","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Musk Blanco,Cereza",0,"2025-01-07",59.8
"2025-04-06","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Monoi / Cereza / Coco rojo",0,"2025-01-07",39.92
"2025-04-06","2 musks comprados = 3 musks gratis","Cereza / Algodón de azúcar / Algodón de azúcar",0,"2025-01-07",49.9
"2025-04-06","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Cereza",0,"2025-01-07",29.9
"2025-04-06","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Musk Blanco,Monoi",0,"2025-01-07",29.9
"2025-04-06","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Algodón de azúcar / Algodón de azúcar / Musk blanco",0,"2025-01-07",39.9
"2025-04-06","Bruma corporal Pinky","1 Bruma Pinky",0,"2025-01-07",0
"2025-04-06","MUSK ÍNTIMO - MONOÏ","1 Muskat Musk íntimo Monoï",0,"2025-01-07",16.91
"2025-04-06","1 desodorante comprado = 1 musk gratis","Algodón de azúcar / Musk blanco",0,"2025-01-07",53.82
"2025-04-06","Bruma corporal de vainilla y caramelo","1 Bruma de caramelo de vainilla",0,"2025-01-07",29.9
"2025-04-06",,,0,"2025-01-07",0
"2025-04-06","2 musks comprados = 3 musks gratis","Musk blanco / Musk blanco / Monoï",0,"2025-01-07",49.9
"2025-04-06","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Musk Blanco,Musk Blanco,Musk Blanco",0,"2025-01-07",39.9
"2025-04-06","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Musk Blanco,Monoi",0,"2025-01-07",39.9
"2025-04-06","Pack delicadeza : 1 bruma de vainilla caramelo + 1 musk blanco","Default Title",0,"2025-01-07",31.41
"2025-04-06","1 desodorante comprado = 1 musk gratis","Musk blanco / Musk blanco",0,"2025-01-07",23.92
"2025-04-07","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Cereza",0,"2025-01-08",29.9
"2025-04-07","2 musks comprados = 3 musks gratis","Algodón de azúcar / Musk blanco / Musk blanco",0,"2025-01-08",49.9
"2025-04-07","MUSK ÍNTIMO - MONOÏ","1 Muskat Musk íntimo Monoï",0,"2025-01-08",19.9
"2025-04-07","2 musks comprados = 3 musks gratis","Cereza / Cereza / Cereza",0,"2025-01-08",49.9
"2025-04-07","1 desodorante comprado = 1 musk gratis","Cereza / Musk blanco",0,"2025-01-08",29.9
"2025-04-07","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Cereza",0,"2025-01-08",39.8
"2025-04-07","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Musk blanco",0,"2025-01-08",49.9
"2025-04-07","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Musk Blanco,Monoi",0,"2025-01-08",39.9
"2025-04-07",,,0,"2025-01-08",0
"2025-04-07","1 bruma comprada = 1 desodorante gratis","Musk blanco / Musk blanco",0,"2025-01-08",34.9
"2025-04-07","MUSK ÍNTIMO - ALMIZCLE BLANCO","Default Title",0,"2025-01-08",19.9
"2025-04-07","2 brumas compradas = 3 brumas gratis","Musk blanco / Musk blanco",0,"2025-01-08",55.84
"2025-04-07","Pack blackfriday : 2 musks + 2 desodorante + 2 brumas","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-08",69.9
"2025-04-07","1 desodorante comprado = 1 musk gratis","Monoi / Musk blanco",0,"2025-01-08",29.9
"2025-04-07","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-08",62.82
"2025-04-07","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Algodón de azúcar,Algodón de azúcar",0,"2025-01-08",39.9
"2025-04-07","2 musks comprados = 3 musks gratis","Musk blanco / Monoï / Cereza",0,"2025-01-08",44.91
"2025-04-08","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Musk Blanco,Musk Blanco,Cereza",0,"2025-01-09",39.9
"2025-04-08","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Musk Blanco,Cereza",0,"2025-01-09",29.9
"2025-04-08","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Cereza",0,"2025-01-09",19.9
"2025-04-08","1 bruma comprada = 1 desodorante gratis","Musk blanco / Musk blanco",0,"2025-01-09",69.8
"2025-04-08","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Musk Blanco",0,"2025-01-09",29.9
"2025-04-08","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Algodón de azúcar / Musk blanco",0,"2025-01-09",35.91
"2025-04-08","MUSK ÍNTIMO - MONOÏ","1 Muskat Musk íntimo Monoï",0,"2025-01-09",19.9
"2025-04-08","2 musks comprados = 3 musks gratis","Musk blanco / Cereza / Algodón de azúcar",0,"2025-01-09",49.9
"2025-04-08","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Cereza / Vainilla caramelo / Musk blanco",0,"2025-01-09",39.9
"2025-04-08","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Cereza / Algodón de azúcar / Musk blanco",0,"2025-01-09",71.82
"2025-04-08","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Monoi / Musk blanco",0,"2025-01-09",89.82
"2025-04-08","1 desodorante comprado = 1 musk gratis","Algodón de azúcar / Musk blanco",0,"2025-01-09",29.9
"2025-04-08","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Algodón de azúcar",0,"2025-01-09",79.6
"2025-04-08","2 musks comprados = 3 musks gratis","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-09",49.9
"2025-04-09","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Cereza / Pinky / Musk blanco",0,"2025-01-10",39.9
"2025-04-09","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Cereza / Vainilla caramelo / Musk blanco",0,"2025-01-10",39.9
"2025-04-09","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Cereza",0,"2025-01-10",29.9
"2025-04-09","Pack rosado : 1 bruma pinky + 1 musk de cereza","Default Title",0,"2025-01-10",34.9
"2025-04-09","1 bruma comprada = 1 desodorante gratis","Algodón de azúcar / Musk blanco",0,"2025-01-10",34.9
"2025-04-09","2 musks comprados = 3 musks gratis","Cereza / Monoï / Musk blanco",0,"2025-01-10",39.92
"2025-04-09","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Musk Blanco,Musk Blanco,Monoi",0,"2025-01-10",39.9
"2025-04-09","MUSK ÍNTIMO - MONOÏ","1 Muskat Musk íntimo Monoï",0,"2025-01-10",19.9
"2025-04-09","2 musks comprados = 3 musks gratis","Algodón de azúcar / Cereza / Cereza",0,"2025-01-10",49.9
"2025-04-09","Bruma corporal de vainilla y caramelo","1 Bruma de caramelo de vainilla",0,"2025-01-10",29.9
"2025-04-09","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Cereza / Algodón de azúcar",0,"2025-01-10",44.91
"2025-04-09","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-10",29.66
"2025-04-09","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Musk Blanco",0,"2025-01-10",19.9
"2025-04-09","2 musks comprados = 3 musks gratis","Musk blanco / Cereza / Algodón de azúcar",0,"2025-01-10",49.9
"2025-04-09","Pack blackfriday : 2 musks + 2 desodorante + 2 brumas","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-10",55.92
"2025-04-09","2 musks comprados = 3 musks gratis","Algodón de azúcar / Musk blanco / Cereza",0,"2025-01-10",49.9
"2025-04-09","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Musk Blanco,Monoi",0,"2025-01-10",53.82
"2025-04-09","2 musks comprados = 3 musks gratis","Monoï / Algodón de azúcar / Cereza",0,"2025-01-10",49.9
"2025-04-09","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Algodón de azúcar",0,"2025-01-10",59.8
"2025-04-09","2 musks comprados = 3 musks gratis","Cereza / Cereza / Algodón de azúcar",0,"2025-01-10",39.92
"2025-04-09","Bruma corporal de musk blanco","Default Title",0,"2025-01-10",34.9
"2025-04-09","Pack delicadeza : 1 bruma de vainilla caramelo + 1 musk blanco","Default Title",0,"2025-01-10",27.92
"2025-04-09","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Algodón de azúcar / Vainilla caramelo / Musk blanco",0,"2025-01-10",31.92
"2025-04-10","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Musk Blanco / Musk blanco",0,"2025-01-11",44.91
"2025-04-10","Bruma de algodón de azúcar","Default Title",0,"2025-01-11",29.9
"2025-04-10","Pack exótico : 1 musk monoi + 1 bruma de coco rojo","Default Title",0,"2025-01-11",31.41
"2025-04-10","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Musk Blanco",0,"2025-01-11",29.9
"2025-04-10","2 musks comprados = 3 musks gratis","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-11",99.8
"2025-04-10","2 musks comprados = 3 musks gratis","Algodón de azúcar / Algodón de azúcar / Cereza",0,"2025-01-11",49.9
"2025-04-10","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Cereza",0,"2025-01-11",19.9
"2025-04-10","1 desodorante comprado = 1 musk gratis","Cereza / Musk blanco",0,"2025-01-11",-23.92
"2025-04-10","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Cereza",0,"2025-01-11",29.9
"2025-04-10","1 desodorante comprado = 1 musk gratis","Musk blanco / Musk blanco",0,"2025-01-11",29.9
"2025-04-10","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Algodón de azúcar / Vainilla caramelo",0,"2025-01-11",44.91
"2025-04-10","2 musks comprados = 3 musks gratis","Algodón de azúcar / Cereza / Monoï",0,"2025-01-11",49.9
"2025-04-11","2 musks comprados = 3 musks gratis","Monoï / Algodón de azúcar / Musk blanco",0,"2025-01-12",44.91
"2025-04-11","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Monoi / Algodón de azúcar / Musk blanco",0,"2025-01-12",49.9
"2025-04-11","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Algodón de azúcar,Algodón de azúcar",0,"2025-01-12",31.92
"2025-04-11","Bruma corporal Pinky","1 Bruma Pinky",0,"2025-01-12",23.92
"2025-04-11","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Algodón de azúcar / Musk blanco",0,"2025-01-12",39.9
"2025-04-11",,,0,"2025-01-12",0
"2025-04-11","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Monoi",0,"2025-01-12",23.92
"2025-04-11","Bruma de algodón de azúcar","Default Title",0,"2025-01-12",23.92
"2025-04-11","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Algodón de azúcar",0,"2025-01-12",49.9
"2025-04-11","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Cereza / Musk blanco",0,"2025-01-12",49.9
"2025-04-11","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Algodón de azúcar / Algodón de azúcar / Musk blanco",0,"2025-01-12",39.9
"2025-04-11","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Musk blanco",0,"2025-01-12",94.81
"2025-04-12","2 musks comprados = 3 musks gratis","Musk blanco / Algodón de azúcar / Cereza",0,"2025-01-13",49.9
"2025-04-12","Bruma de algodón de azúcar","Default Title",0,"2025-01-13",29.9
"2025-04-12","2 musks comprados = 3 musks gratis","Algodón de azúcar / Musk blanco / Monoï",0,"2025-01-13",49.9
"2025-04-12","MUSK ÍNTIMO - CEREZA","Default Title",0,"2025-01-13",59.7
"2025-04-12","MUSK ÍNTIMO - ALMIZCLE BLANCO","Default Title",0,"2025-01-13",57.71
"2025-04-12","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Musk Blanco",0,"2025-01-13",39.8
"2025-04-12",,,0,"2025-01-13",0
"2025-04-12","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Cereza",0,"2025-01-13",23.92
"2025-04-12","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Musk Blanco / Musk blanco",0,"2025-01-13",94.81
"2025-04-12","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Algodón de azúcar / Algodón de azúcar",0,"2025-01-13",44.91
"2025-04-12","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-13",39.9
"2025-04-12","Bruma corporal de vainilla y caramelo","1 Bruma de caramelo de vainilla",0,"2025-01-13",29.9
"2025-04-12","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-13",69.8
"2025-04-12","2 musks comprados = 3 musks gratis","Cereza / Cereza / Monoï",0,"2025-01-13",49.9
