2025-02,0
2025-02,112.43
2025-02,159.56
2025-02,883.23
2025-03,0
2025-03,0
2025-03,1122.57
2025-03,113.43
2025-03,201.97
2025-04,0
2025-04,0
2025-04,1037.92
2025-04,153.23
2025-04,564.13
2025-05,0
2025-05,212.1
2025-05,320.16
2025-05,39.8
Month,Sales
