2025-02,0
2025-02,2200.59
2025-02,518.52
2025-02,59.7
2025-03,-44.91
2025-03,0
2025-03,0
2025-03,149.3
2025-03,2668.22
2025-03,782.81
2025-04,-44.91
2025-04,0
2025-04,1505.43
2025-04,204.02
2025-04,2420.23
2025-05,-89.82
2025-05,66.72
2025-05,678.62
2025-05,683.74
Month,Sales
